id,SalePrice
1290,94669.35743645704
1388,117770.28958650345
1571,226700.0239766108
2754,210292.739378913
765,157910.3049394587
2494,126542.60650236538
2870,256659.5944776447
7,204365.74786244746
1114,249005.87430877937
2418,247512.22261177655
291,177604.68939687667
18,258464.77710902522
39,302417.38610877097
1001,215046.20260075477
2442,221883.2243571099
616,142976.1602586611
2680,88573.37729954041
1414,113742.24659039032
289,174755.65954098591
40,249959.40279373724
860,144406.75539948023
409,153994.07993238734
673,164848.07089023944
2427,183441.19910820978
2036,177708.62154939983
2564,160105.27904307257
642,200213.0572280795
1008,180793.78918888184
1908,183167.06868198107
2519,213366.52018865797
1369,110508.41373010301
2855,158661.3255666878
712,103654.10171427838
1943,121544.40335673469
1958,150707.33128935462
107,167401.79865372693
2295,204485.43325704872
704,101271.62546924783
676,160616.3258360324
259,199187.79286143492
93,259853.69395595268
106,226612.6305286353
2315,187339.17372590353
1050,121917.01115417025
1095,216751.37605212582
2709,159302.14486446595
758,134407.87964828906
1496,146522.72782768778
2370,137004.26106102034
2458,253153.51329225188
2733,162285.63847704683
161,252373.2421792585
726,137132.62036529655
845,212073.7309022849
947,224173.5728167907
2232,123934.81664846138
2563,157975.93690626323
2299,168501.36909359312
211,109375.35985838487
605,201679.35621737057
1478,176044.58138930376
2247,258457.38448876052
2274,225192.53310672764
2869,217688.1947880498
967,197773.71121238495
2656,121596.45819913123
667,236478.88763085558
1042,136401.82849150937
2023,171646.49166228503
2447,304994.6402249269
2055,111899.28501259585
2275,251780.31581928284
2204,151635.50741512878
1563,246930.39815178298
483,268851.12857886334
796,161380.45626436474
1526,145413.05862580347
2042,156546.22314551118
442,300187.0565869592
1693,288447.8145163472
1468,223382.84679738444
1430,193069.9974319469
2605,202190.69606924005
1529,169333.37669398476
335,142676.25555710043
1287,127807.0215799757
31,138400.27280982304
1785,257625.87120067555
82,178752.6265894795
2620,157075.63650387176
252,181637.35379913522
721,100058.26577414652
2165,200068.83793508087
2316,197543.73089087312
775,151265.43197794846
1558,162070.22094115271
17,199169.50127867286
1022,221362.6321860266
925,137631.3748254453
438,281411.52262594504
1270,165286.91945111327
1272,129510.23194144176
215,181234.45361907242
266,233348.4599774753
2402,290415.202237228
1250,155195.3861233053
1984,146133.1676965188
1279,165897.17473430082
377,227315.81030799382
1252,159537.5928326181
2156,251126.1202587514
499,286375.4297624785
1374,155180.71159348
2898,229482.76836338855
401,139092.5078168559
2721,181481.7678928897
2078,253724.79293291952
2589,125540.95526722271
1946,256128.02164459985
1334,106716.30582103989
2781,222221.863049066
431,316351.9515357127
576,201738.4919253664
1474,215308.4899573176
2254,128618.85575506609
2155,245871.43108073855
885,125094.95078574074
643,130536.12971605916
1944,131342.8304582509
480,202554.90143326984
2845,102068.75691457902
2387,309434.80427966046
2407,238482.3671803779
2527,197864.40326968895
2514,161208.64712117496
629,184655.49830595823
80,189320.40039140751
1876,170023.47318287016
1546,114264.49175630166
2518,176344.96676549953
2347,182406.2278430547
783,214282.45692876342
1322,111909.5626176199
194,99578.71295760722
1770,278754.0795916913
2143,140742.98988388974
1229,204954.44118849098
511,270652.5295458748
46,261326.40419859014
1348,178908.95790019596
2465,186849.60502179893
387,233294.81147490648
873,223736.8822980651
1918,146520.26035253488
2764,225112.43634146376
2184,115044.51422512955
934,154591.8518827584
1920,133394.92634770708
2631,162313.9774074713
1768,391696.4368938776
2040,129970.88255560063
1749,214974.70174455337
834,227427.75713400866
1457,227134.61554510857
79,121497.11075644926
2302,123296.33864899052
1817,140834.28244306854
2755,233049.19694131112
359,194510.45192159576
2059,115768.24245827069
2092,236866.3848379426
2516,204387.0385509477
150,125546.96664029162
1656,175413.53282594078
83,117715.88287991623
2411,211312.9293586091
795,92925.17001935795
2312,222137.76647463968
2917,111692.30219453953
1624,178072.64933816652
2215,244500.6894151633
1211,165711.15846050743
1485,188254.53053890466
1024,191481.4570181748
570,222491.5058402859
2874,136718.10617792938
700,165849.9283604131
2756,198103.36192840122
2022,168819.8230406677
583,222464.27358412143
2392,325773.8215680956
2424,189934.85269393897
212,121016.21875856441
736,130899.69287761959
1610,201853.0406090022
890,147527.6599284846
467,195479.00843026934
578,230284.66429565518
1747,185470.40637538352
1149,190158.8379212351
2758,255741.29300613064
857,139523.50120139262
2219,225535.96371109504
733,126037.65467204481
2909,141628.56577335595
1798,249085.44333604508
235,173387.94276212362
2366,162679.9589609508
1027,144731.39730223228
1195,145881.43554189414
1303,86191.53246137257
148,203050.98470697715
608,195215.14700644717
2515,188720.5918009031
821,243051.14058658047
2500,229224.17482491978
745,111363.83377436512
741,148878.55563858367
1611,143967.04680332312
2532,144430.48035565257
1081,231729.7428219678
1692,346288.92323793995
2520,180786.92680606266
276,119793.56371745397
1992,118072.25522791507
663,75484.11773430907
418,126899.89379904693
1733,201982.94969523867
2359,163471.9920959521
253,199318.23964258557
1518,189840.74933921802
2035,162453.1785914242
2919,107132.98032185412
1540,221296.18663627788
2120,161589.51192306017
1674,191692.2815789578
256,155667.66951190235
2361,118108.76775717238
978,126498.298441291
2280,128288.38065473901
2095,233457.15069997456
1709,324031.2785992613
2801,232923.38742019085
1246,112868.11979745266
2373,136524.06811435608
1055,277841.05458707234
2017,128341.71750478295
1099,248116.1491469317
1344,93256.45513510155
835,190548.56713846343
1117,193988.48957672765
2043,96303.29939174851
2085,144207.93225327364
410,177016.9755537064
2650,114225.05736008233
2867,164620.00242451052
1668,126231.06696272832
1161,175762.7260913843
2122,176552.24050299768
2539,154369.7098812877
1047,155570.94372100456
1445,126938.99307695896
541,123397.17561899804
569,231124.96094602873
1276,125748.13345405422
918,132924.4515195917
326,204001.23355872033
1936,116929.0653990367
895,109766.6346411889
257,166490.60468414504
1241,178416.09619693022
1545,107407.0369603536
1189,179847.5618944762
270,165890.24662919098
2066,234992.42312961462
693,112976.65101447985
1259,206627.43037634203
2916,157202.28908290702
2321,272443.1347736352
1977,132126.34315415705
1895,153851.13161068063
1240,158739.8246540405
85,147035.1143962742
1823,143625.78420864887
825,274382.6109603972
110,236120.53693153147
697,114859.58753862076
2297,121892.0061656239
1231,146635.4794966877
1355,134117.38086894632
968,272202.525183214
584,239256.55549074864
1315,108579.63531664829
1606,169248.20803106256
206,127660.1199490149
1685,295989.97096478986
2016,147919.64328943667
869,199246.0392388113
2135,134958.8628932192
2346,205148.0686720784
2430,242593.6795043602
2198,98902.21212967583
2652,148261.14827519376
27,139607.492272145
241,169075.2490741809
906,164982.77811335205
1506,86735.2615160682
2098,319208.78763988207
1435,218611.98705066903
2213,143925.64652554714
1274,157997.93897475666
743,96132.54707173358
1737,190472.91245073263
2797,253987.40999952843
2185,102794.74735175759
58,185437.70847181906
830,206605.3253650743
808,152172.85849844659
680,152064.83676845435
1153,122832.56208526922
1291,126549.41203677788
1818,209272.44282331262
2161,181928.93595822825
1883,135963.45929467227
350,290045.4931556108
2473,124434.97006652298
295,196436.80414379813
293,195930.6399927919
859,137076.73058558395
288,90102.50788127675
1578,158363.19109787684
102,220109.5623369585
2831,172510.21200875557
1030,194163.43107786885
2551,141575.09615930048
1286,160989.68018130327
958,252917.37448050984
776,134431.3984989521
72,237676.5721161764
2263,228435.03484330373
1866,146452.8742714941
2876,95921.54655940889
2146,241640.29977439178
103,178696.36672695156
1500,152206.37275736677
492,188053.3886970001
167,146301.7671859376
2597,113319.50619913645
2685,136011.4192840479
1035,141889.5465513314
1220,97834.423807756
2602,172017.747191402
2159,213665.32669346835
695,155894.1890453364
1109,261000.51850412658
640,198422.73863157775
1652,177556.64534388203
2090,193082.2110552036
1188,184115.44888128
2345,212166.63792904362
1059,343011.5384318378
2751,217622.39849063772
128,243956.26228841097
1523,204038.07494853926
2925,170493.16443620116
2145,265620.4405005829
1121,201301.63456190206
566,259147.29047073168
565,223932.42163144838
1331,175112.9171615958
2928,130212.50158310976
156,140855.82096154758
797,154376.54735626173
327,126292.6005455362
2859,141112.69779400068
1453,124584.4499052703
1762,307423.0247183001
1868,186320.38878437656
1760,185965.92124661081
1113,246601.67475235544
1812,192920.52214993956
117,154814.49847422168
1142,228388.17579017198
2342,284720.6737395014
927,155111.94776093858
2478,193147.35893810602
655,110646.33224285099
2064,117310.58864607796
369,221102.89430091277
2239,135995.29951501338
2732,193361.75283945212
1653,169342.65181546728
959,188120.4293059701
2395,313980.9190606158
1412,115325.76299703283
271,214290.29968259513
1484,189087.51032361793
1497,160848.91264806382
552,197241.1475259422
2,145506.9157553762
1855,275350.98249594134
4,240523.24314343312
2292,169266.2213407377
134,162809.13064682856
646,152633.53404518138
42,294399.6948051037
532,215804.479311741
713,115635.25690344212
2561,140309.89923294488
2360,130251.40141020008
1333,123715.92681956966
1407,205028.81036642528
2892,285815.8820322426
574,217742.2775483051
1227,166960.26469959773
2591,231171.80241056794
1476,213711.5625112611
1125,246722.7281849803
1446,173360.39445750287
408,150657.35591339128
1101,264018.343575859
2251,237225.66697621346
373,194879.00157930772
2554,141196.85311472582
2382,274534.30344845756
1985,100108.72941688374
519,207487.7758685869
1093,198071.41276368668
864,236844.66217398847
2889,163256.13298632114
2308,220595.69777487792
986,171697.6196209805
1302,174960.92016547066
585,163158.22560034518
2708,139148.1571925001
147,143725.0632178566
1441,225230.4161124028
383,191678.41787980072
285,163983.61383879022
181,117885.83272814052
358,177766.3730714334
780,177546.7264130088
258,192500.108186611
1865,232118.7112931227
692,113603.40867511816
2902,297266.9726988949
508,228331.89696699244
2638,144938.31120420553
36,175061.1110600109
611,177932.9836531199
2281,150301.68451810486
1678,133881.52176317776
1696,348898.20871247957
1557,98433.36786640836
2180,175970.3621125982
1726,256891.1398046894
951,144524.09401314455
267,218824.76140992632
2706,157182.25431897456
2221,224680.2360517792
1357,158268.70386530168
2901,283161.4027326255
347,191677.02005540242
2164,198995.16196646064
1586,287925.147214719
360,171328.37130771053
1769,229956.23468981983
2617,172565.23105377215
1879,188913.42114751213
991,233169.99048901393
1535,124580.42604402281
1191,175125.32745661886
1579,194961.23017098388
1882,125721.86254229474
1510,150867.59453202932
2196,171066.93350881574
1845,215730.1944739444
2336,287351.02041322633
942,108415.4783154564
861,140647.37651998407
2555,127985.31302079803
1392,168403.3192752188
2099,245127.13307090278
1543,160365.10491317607
948,243843.77711356347
1239,172550.91318431825
22,203815.4681414003
2796,246425.28358780398
2747,207971.52647127482
92,250170.067315643
210,209237.37677250954
1858,205167.34039594457
2228,161366.7827746896
447,236381.17363545188
827,255377.50676054312
1649,209655.34363971738
682,138700.14663051273
2698,118153.08062039848
494,169334.81512808686
214,120583.54174279435
2441,229881.264340711
2679,124276.78882466824
1336,126059.11506353132
465,194358.90340021788
1524,150282.9941029696
2543,138296.71086721297
631,148128.91984842706
2452,273417.7992841614
228,173379.1717964401
126,170900.93257471264
1092,263186.72107623314
1122,184034.24237519695
932,221084.4424155278
1980,93893.36752663513
2171,124021.43329348663
551,166828.96003313604
2768,186108.32471205483
2056,119813.53942786658
1159,269777.62370519614
2645,168751.78184890284
1174,195796.15969679857
2266,204981.26310170407
2462,315076.4251103366
1219,131399.2362656814
2922,196348.47471981024
118,155800.90614828147
474,203585.25744152683
2576,149483.55969999114
872,257174.29731217172
1077,258182.1508378707
1536,144890.09648292733
1150,132987.43425973685
2341,261226.46355086644
1931,130474.8644385393
2785,139808.60967485997
2538,132421.29198593006
597,210921.75662537743
464,236782.88133888575
233,197464.99824833032
2169,138463.02812231844
2123,180441.81196750846
1867,163800.63386178872
137,256621.49778754677
515,225945.58444126873
933,142352.44106206018
2784,177714.53546679294
972,189983.96929966297
599,186284.09840716078
2614,124441.58138798755
2582,186041.883709806
1409,165543.8922865975
175,149159.27896788585
352,193902.4099030423
976,126555.23389121203
2134,188228.57777813572
984,111542.42761707437
2396,310924.5372053382
1673,148663.4991938513
404,156944.85898964
607,173001.5764257573
814,195423.05879876734
868,190235.1516366747
2271,205391.38208500925
1633,236555.75547057987
337,234618.49959198863
2765,190466.63572462692
1746,245376.96839390375
368,265393.82711735053
2806,208943.97330240157
1662,199541.1265231523
1234,226729.73093748008
1373,140166.41885509953
1672,137410.52120206828
1939,152447.266993067
