id,SalePrice
2259,225367.06343737582
1748,195457.53127260171
1361,148034.44033898992
1677,137005.67595662366
1406,155694.7884033864
2322,223707.85961622192
688,175876.18430326224
143,150449.9610067048
804,202423.42391286237
1214,177867.72240563546
2828,154985.54150111892
1999,217206.4241341645
2467,185516.67513349533
2665,152240.74021815826
1538,323989.2792971117
398,137617.26695299806
2822,135904.7935569174
2157,157380.88287439078
1856,187241.06384861981
1269,112175.26657603447
2570,132569.9130482481
2320,231701.44771130392
1517,140516.15800806822
2304,115725.18614487973
1312,85897.60765664725
2012,150741.71740815853
506,233880.9915387243
2865,214473.2359892746
2367,122308.7219300251
554,95516.12920002999
238,140086.08157827126
1954,111922.02268792441
2488,163443.12341491005
2291,124000.77466372465
1969,103111.9538240679
2725,177146.5013918101
1482,167013.22213764046
2763,195361.5160146298
503,253059.39259097836
1584,218464.81762545367
1531,169647.72846141906
2210,191168.45117494147
459,296761.27802933555
556,139255.1979260564
1347,174557.2267028877
1290,83198.66455681974
1388,116604.07422149097
1571,230116.18237038946
2754,201373.79239190553
765,153518.6325625506
2494,128879.0642806907
2870,258870.58168867847
7,201231.94936927207
1114,242676.6831514232
2418,257901.11782188487
291,194369.21616135977
18,270739.42521697504
39,310283.616538119
1001,224621.09415830823
2442,231314.65994052624
616,138384.6484779699
2680,80974.45694869838
1414,110048.16198095007
289,169706.50519643782
40,247564.34113254584
860,142335.40086216293
409,146591.77997092478
673,170066.21090901823
2427,174467.21881807546
2036,190093.90682557138
2564,165934.68596364657
642,197474.1142938068
1008,187057.07730662773
1908,182134.90561595556
2519,208122.03574820448
1369,95550.28209052297
2855,163530.8995622831
712,87478.76980151833
1943,109599.70502789182
1958,140580.75951122202
107,155696.04592877362
2295,216833.67659867852
704,102589.1840750915
676,152622.23142640005
259,206008.17898173258
93,271514.8512850981
106,227734.6608736213
2315,194988.98178198806
1050,116606.7846442457
1095,212855.15348068354
2709,156445.03229724293
758,133706.66925628597
1496,151107.944469533
2370,136102.5830575221
2458,244559.6163895179
2733,162219.86145596128
161,270052.7491053406
726,140272.48944373126
845,210562.74237530987
947,234586.95854551365
2232,118245.31820420799
2563,161306.5719404906
2299,177546.12735109244
211,104909.92696689327
605,205506.51168536884
1478,170434.20813791384
2247,253325.35973350803
2274,230525.55871838197
2869,217442.32499646465
967,208330.1532921025
2656,123399.84891097364
667,252345.4398261388
1042,128944.25655341528
2023,175896.97009896746
2447,320968.2802388979
2055,110307.2295345876
2275,251109.29154213658
2204,141985.11938408206
1563,245956.5451548643
483,259753.07050360471
796,146303.6604051459
1526,142845.95774210183
2042,162937.40164994902
442,306084.50700468605
1693,303530.74543012294
1468,229519.5690022104
1430,192469.53506826988
2605,212998.56947691465
1529,155902.09677752134
335,142214.95621498278
1287,131377.45614448347
31,131458.91183383958
1785,258771.81007451663
82,177887.52907980696
2620,164711.29457883132
252,181353.81398488843
721,83259.80657246617
2165,191843.70902996592
2316,200860.21388967984
775,151215.97859032158
1558,153233.8730603224
17,202523.3344983621
1022,221830.788284389
925,131681.16132705612
438,277938.95712278545
1270,166769.10915358036
1272,128161.15452984812
215,175802.27503513303
266,235150.68230924063
2402,290914.5506631575
1250,152069.39963633817
1984,138349.50380376595
1279,174319.03771666627
377,250660.68194560352
1252,161830.33857992818
2156,256165.94215444234
499,294320.1215363666
1374,146190.45297145288
2898,258143.88359841463
401,135463.13564452226
2721,187195.2212123778
2078,254426.92497268098
2589,122791.86406241194
1946,278823.65186293103
1334,101517.77093916199
2781,218358.0117630316
431,327586.2035777746
576,198316.09321005063
1474,217644.54262890425
2254,124898.03227447532
2155,246143.249378158
885,113813.15017094345
643,127653.69365905735
1944,124644.38019849324
480,199647.3152948873
2845,96785.28107381187
2387,310191.77334553795
2407,229497.99886972163
2527,189350.37237098615
2514,147617.8048565442
629,183161.06034637496
80,194067.98291728346
1876,161210.38935120037
1546,109836.55231619468
2518,174451.43241604575
2347,181103.7966551045
783,218313.92202344356
1322,106877.00657803375
194,86869.06158741948
1770,287229.60130391084
2143,137688.80949018488
1229,209936.1189604595
511,265843.032412031
46,253420.96327655955
1348,178288.61645843825
2465,183743.29179033168
387,230563.10091610995
873,218133.87161314127
1918,143447.04442574392
2764,231602.18791649642
2184,109535.41325328723
934,157613.003945555
1920,133173.2438116197
2631,162298.56612351956
1768,430305.1003406659
2040,125579.92228982356
1749,219895.6553008078
834,230716.41724756281
1457,235257.79624819141
79,117254.49134482017
2302,119953.87782828358
1817,139787.81765104824
2755,231087.50137627491
359,197189.57161957084
2059,112716.57763156165
2092,247189.05682997336
2516,199195.71845488035
150,123160.38155232283
1656,175953.06272905073
83,109199.87080052783
2411,201784.87102143723
795,84239.91911338747
2312,235623.62721422806
2917,101795.81045183822
1624,179063.69673654457
2215,271557.638030817
1211,163719.25044677034
1485,175606.81888984866
1024,178031.70855635847
570,214869.59543845858
2874,135992.0751930136
700,177244.80395678163
2756,198154.06024537334
2022,181167.79368668405
583,231037.47477152298
2392,331996.9321209815
2424,185492.4764032917
212,123074.14034542322
736,128106.11683241048
1610,208516.26597906553
890,146306.90967986058
467,190300.61321777012
578,240237.93586524297
1747,178362.0574758229
1149,182027.49684629284
2758,262580.6419421574
857,130556.57323919088
2219,239283.608587857
733,111119.53990960559
2909,144335.37914422402
1798,250485.16128104276
235,167611.86239521718
2366,164571.2443125617
1027,149564.28694640982
1195,136859.08224813678
1303,69754.16339184776
148,200890.996818984
608,192656.94293209503
2515,185488.70878429292
821,237694.86738594747
2500,240697.1717117184
745,103073.83001836705
741,153748.47958450555
1611,142828.70228848315
2532,134647.09500386892
1081,228614.61133052967
1692,368292.6947135667
2520,174863.18471387573
276,121855.23219272587
1992,121883.20520524163
663,62299.98863544162
418,123238.90994034774
1733,202525.2727673463
2359,155713.6956104161
253,191807.5924722506
1518,197821.39502816796
2035,159341.81942137115
2919,106381.69939379401
1540,229809.75186017045
2120,164407.0191325053
1674,185527.75875549912
256,153844.28679751154
2361,112636.35645790891
978,116577.39485171286
2280,133454.42549940775
2095,234807.72533211776
1709,336252.6419502072
2801,249856.39704007155
1246,105158.75291843357
2373,127390.30204291691
1055,277496.58382608835
2017,127390.42085168012
1099,240629.8384121745
1344,83239.56559924252
835,204947.6271682704
1117,184854.56977058938
2043,85397.42403075016
2085,129014.03030434722
410,178202.36980841553
2650,109879.85981475498
2867,169683.1278264249
1668,124005.81616350345
1161,166261.86874112426
2122,169738.69303681378
2539,154376.48721225164
1047,149474.84773279986
1445,124562.18393856217
541,127487.5774593926
569,223536.9904722995
1276,117673.71989320312
918,124117.86789121792
326,200448.41210149316
1936,111360.23767447416
895,103192.4684763698
257,168277.10758913803
1241,184841.32450218566
1545,98488.13250955241
1189,170117.462923529
270,157791.22292701554
2066,240058.74782458064
693,109740.48009110174
1259,205255.2562938298
2916,157733.55693721233
2321,278742.2563666424
1977,123790.36027752096
1895,153573.8422737052
1240,160397.79906575134
85,152371.80078495553
1823,148287.23294031707
825,273221.1347839652
110,228519.4115997696
697,113227.41420922863
2297,116456.61898902195
1231,145880.0433828078
1355,139842.4976254771
968,274430.56486104114
584,249236.12714391915
1315,106070.671617903
1606,165999.88787381115
206,120681.01988582432
1685,300402.8505307079
2016,144939.48762192504
869,206516.55733773843
2135,132721.8448662856
2346,205442.33117493725
2430,239758.0726864462
2198,86257.85345677586
2652,145843.5641952324
27,137079.5431233093
241,166531.72768705728
906,158788.08974520082
1506,80130.37878907725
2098,335666.2609550209
1435,219683.98733680663
2213,139168.03383656035
1274,152898.83825836383
743,82762.11569885406
1737,186250.90046968474
2797,264356.40512812627
2185,90709.13752095158
58,185887.74479339912
830,201054.010723811
808,154394.67954769885
680,166992.8332954987
1153,123190.06191288661
1291,123640.7051594348
1818,212865.19934995752
2161,181439.9695787102
1883,132670.74390091276
350,312421.1295714602
2473,129018.5609115377
295,203741.4061119136
293,205770.2809985552
859,131243.602137445
288,77188.17119585296
1578,161014.36237974104
102,198590.03985284336
2831,174859.15826815477
1030,188016.67044402164
2551,143780.26378746371
1286,154013.09267306095
958,254919.87424639173
776,135308.0311169794
72,231683.91587458763
2263,224464.56899097626
1866,148606.4106074385
2876,79981.03395979483
2146,248753.71889767295
103,173686.26068344858
1500,153864.7909088188
492,193939.53773566228
167,148184.07455601875
2597,108384.26021778016
2685,123945.97778548277
1035,142314.9869410567
1220,86478.84930888911
2602,166089.5276230596
2159,217796.0855511591
695,162256.654547149
1109,264264.5139045026
640,197438.00115353646
1652,165450.1849288502
2090,200296.95951822176
1188,196317.51752020797
2345,229837.15756791836
1059,364757.9171855518
2751,225685.19490648434
128,249218.83448440675
1523,202857.3042435767
2925,173376.16282824855
2145,276224.5170359894
1121,193798.46340705163
566,285169.18265879474
565,223380.51335148356
1331,172292.14114482584
2928,129758.27704671856
156,137688.18961735864
797,159858.2485450371
327,127049.68147761718
2859,142051.38642048684
1453,119506.87256090406
1762,319970.1567119664
1868,188546.92743302046
1760,191190.1820741824
1113,238096.2509953106
1812,199525.0042733034
117,167258.27093641332
1142,232552.35905371682
2342,291182.0036132445
927,148965.94212623354
2478,204389.71112274972
655,104070.5373490537
2064,115833.53679192837
369,220737.36210528875
2239,122921.54061152368
2732,203028.50552681382
1653,165692.25428279984
959,197723.88186142774
2395,327409.8350656501
1412,111056.89081147911
271,214110.21283361543
1484,175901.78696054843
1497,166802.505859531
552,203150.81830762653
2,141202.08536968305
1855,284068.1558318
4,248172.30849272478
2292,166490.39819025836
134,158174.91260619444
646,146442.0689317532
42,284260.45033190656
532,214004.5340658996
713,110591.41075247567
2561,140938.78369247733
2360,129910.83045163212
1333,123814.01423670532
1407,203900.69614358692
2892,296600.0264535382
574,212088.6913634548
1227,177265.31848813966
2591,233693.09276476
1476,210071.20586381428
1125,236824.63558783507
1446,156130.1951158748
408,143770.91747579313
1101,272112.2087028383
2251,228296.92762990118
373,191858.7714573392
2554,132143.96238304817
2382,268928.5537812187
1985,94036.3367904925
519,200680.3434881123
1093,201838.3644007744
864,243601.72348787176
2889,162465.12942806998
2308,230806.52441201545
986,181147.76417186283
1302,181580.41541008773
585,169155.01320475203
2708,141072.5282139501
147,145791.59211223945
1441,222993.07988991684
383,199311.33573206584
285,164622.25122910627
181,116823.93758334246
358,178373.8334062467
780,188709.831264901
258,199591.85856090114
1865,245168.36685124048
692,113659.75760434901
2902,302534.0041676407
508,225399.6534526769
2638,152828.53901335647
36,174549.0561408838
611,182326.6936433349
2281,149844.18735367522
1678,132374.15255731437
1696,370768.6997272833
1557,89279.29837301478
2180,178808.49172452532
1726,245012.30795160853
951,141599.14175435537
267,228465.97488175647
2706,163701.05263035718
2221,227968.1036407738
1357,164217.34907046295
2901,286691.9801985702
347,195494.34617778263
2164,193439.07922656584
1586,295764.19913216506
360,165425.46704205876
1769,239292.95083250693
2617,165542.47145680012
1879,191625.9019688302
991,243088.43661242313
1535,126018.60670399462
1191,177863.04182147235
1579,196672.82727509414
1882,122562.47583762163
1510,147781.57772312948
2196,190166.64991964193
1845,201682.74278885996
2336,294589.64804440236
942,103625.32512181139
861,134467.8487459956
2555,128517.35975602269
1392,173676.02707551827
2099,239565.80630206218
1543,157886.1999227918
948,266324.1652580126
1239,173717.61774242096
22,194364.07113089864
2796,247101.01574185689
2747,200550.97780282475
92,258017.2215211973
210,206619.77554678178
1858,202608.2203164367
2228,162431.974749828
447,232811.58077023254
827,253615.00858770928
1649,212599.45646643027
682,143490.90357620094
2698,111325.0208034259
494,169843.2281998436
214,129177.73727635387
2441,239784.19821746985
2679,117947.12467552134
1336,114654.47912626732
465,188577.2929218921
1524,145594.032243003
2543,133047.48298358422
631,141986.19985849856
2452,284025.03336438077
228,169600.9131590296
126,177743.43104372267
1092,254749.3836940885
1122,177381.53544828168
932,225687.17540595203
1980,83573.43451043221
2171,119918.06196357252
551,166089.1968957947
2768,184677.14041259416
2056,117863.40539483132
1159,286936.91481704265
2645,167013.96188077357
1174,186330.36023193877
2266,206522.66532159393
2462,328138.34224059456
1219,131779.68179338664
2922,205592.74222264855
118,157437.03027144342
474,190155.76630680758
2576,153107.10441686574
872,260022.43766100725
1077,246393.93055754644
1536,140146.9229510767
1150,130178.73281795875
2341,266087.76483634027
1931,130361.98031354719
2785,136093.07375654663
2538,132933.18692238937
597,220384.240878934
464,238125.15346400943
233,210905.8121532621
2169,131600.37876100288
2123,180910.7186104882
1867,167355.4410130875
137,265573.7528982799
515,234471.98165484745
933,139694.524989727
2784,174659.28884262385
972,184642.39989265002
599,179363.3433326529
2614,115767.13416927766
2582,181388.24119665957
1409,157756.8932766142
175,141785.70572435274
352,197686.1370736658
976,116652.69236152613
2134,189846.34390755306
984,109083.80253713258
2396,317017.76474711817
1673,142748.5366346842
404,159938.74553058692
607,171908.7286979608
814,201903.5503698107
868,194478.800636533
2271,198922.04090163767
1633,245997.0483183576
337,241724.46871891274
2765,185324.65620692895
1746,244336.96408777812
368,266131.71928324655
2806,208346.96938120003
1662,209517.0212973331
1234,223209.80529981956
1373,143425.76579314072
1672,134044.19824960222
1939,144800.95243118212
