Id,WnvPresent
128,4.817429949981653e-06
129,1.015209168008195e-05
130,1.0564092322948984e-05
131,1.0167365034071962e-05
132,9.784593435055226e-06
133,9.79147909238927e-06
134,9.798369595281024e-06
135,9.80526494714033e-06
136,9.812165151379455e-06
137,6.93194812352018e-06
138,7.221902790057637e-06
139,6.9423716053227806e-06
140,6.673016778697097e-06
141,6.677710185989081e-06
142,6.682406894325486e-06
143,6.687106906028026e-06
144,6.691810223420059e-06
145,1.2493039897755146e-05
146,1.300547891708519e-05
147,1.251183924812788e-05
148,1.2035776139953175e-05
149,1.2044248008000675e-05
150,1.2052725839243364e-05
151,1.2061209637878634e-05
152,1.2069699408106659e-05
153,1.545735047284684e-05
154,1.6099179699747923e-05
155,1.548060893188255e-05
156,1.4884370377368781e-05
157,1.4894846604245545e-05
158,1.4905330204608035e-05
159,1.491582118364596e-05
160,1.4926319546552371e-05
161,1.1809102199752182e-05
162,1.2301692520232695e-05
163,1.1826873553812497e-05
164,1.1369285663613387e-05
165,1.1377288964107301e-05
166,1.1385297898384322e-05
167,1.1393312470410182e-05
168,1.140133268415337e-05
169,6.3504266151718595e-06
170,6.6205882621527876e-06
171,6.3599808682221096e-06
172,6.1090429874317315e-06
173,6.113342226573285e-06
174,6.117644491285928e-06
175,6.121949783698925e-06
176,6.1262581059429875e-06
177,8.532111817931959e-06
178,8.896797934717792e-06
179,8.544949961642945e-06
180,8.206225781638297e-06
181,8.212001651130737e-06
182,8.217781585877383e-06
183,8.22356558873954e-06
184,8.229353662580399e-06
185,5.631630051786459e-06
186,5.875046897656659e-06
187,5.640103514339401e-06
188,5.414033698155124e-06
189,5.417844133059372e-06
190,5.4216572497598635e-06
191,5.425473050144111e-06
192,5.429291536100832e-06
193,1.3408498293152006e-05
194,1.4001000050420478e-05
195,1.342866588528125e-05
196,1.2878486190811868e-05
197,1.2887546760012967e-05
198,1.2896613703632146e-05
199,1.2905687026153955e-05
200,1.2914766732065983e-05
201,7.2363076807682356e-06
202,7.5569275386517285e-06
203,7.247193703156043e-06
204,6.949485003575869e-06
205,6.954375203524778e-06
206,6.959268844576028e-06
207,6.964165929150984e-06
208,6.9690664596727655e-06
209,7.4788567800978035e-06
210,7.819036083192138e-06
211,7.490102389005653e-06
212,7.174314858371295e-06
213,7.179360728662327e-06
214,7.18441014781125e-06
215,7.189463118314007e-06
216,7.194519642668359e-06
217,6.292632585880893e-06
218,6.577796955539617e-06
219,6.3020978183444134e-06
220,6.037372301993893e-06
221,6.041620111121516e-06
222,6.0458709089290155e-06
223,6.050124697519198e-06
224,6.054381478996266e-06
225,4.864321712792949e-06
226,5.087034327886956e-06
227,4.871638241841228e-06
228,4.664912869594767e-06
229,4.668194905367943e-06
230,4.671479250232148e-06
231,4.674765905811955e-06
232,4.67805487373307e-06
233,1.4133967290204762e-05
234,1.4795338844321714e-05
235,1.4155218440047217e-05
236,1.3541487420971158e-05
237,1.3551010797037743e-05
238,1.3560540870556214e-05
239,1.3570077646236695e-05
240,1.3579621128792429e-05
241,9.852656387547192e-06
242,1.0306004645050331e-05
243,9.867481067940909e-06
244,9.44670619990704e-06
245,9.453354946316633e-06
246,9.46000837217843e-06
247,9.466666480785846e-06
248,9.473329275434649e-06
249,1.1270658629308646e-05
250,1.179383336425114e-05
251,1.1287616827519138e-05
252,1.080208690489509e-05
253,1.080968956189737e-05
254,1.08172975696961e-05
255,1.0824910932057179e-05
256,1.0832529652749018e-05
257,4.96765778497605e-06
258,5.2029331918996875e-06
259,4.975129911708118e-06
260,4.756842196063223e-06
261,4.760188989726346e-06
262,4.763538138097447e-06
263,4.76688964283329e-06
264,4.770243505591697e-06
265,6.896830503526716e-06
266,7.223306830779853e-06
267,6.9072070621936174e-06
268,6.6043035822855374e-06
269,6.608951475285415e-06
270,6.613602639298802e-06
271,6.618257076627766e-06
272,6.622914789575845e-06
273,7.194774479881345e-06
274,7.5389966148898335e-06
275,7.205598632709937e-06
276,6.886280784063348e-06
277,6.89112680103505e-06
278,6.89597622822471e-06
279,6.900829068032139e-06
280,6.905685322858843e-06
281,5.150369833878826e-06
282,5.3979506236220355e-06
283,5.158119140963642e-06
284,4.928468360378532e-06
285,4.93193703091927e-06
286,4.935408142708495e-06
287,4.9388816974643336e-06
288,4.942357696906135e-06
289,5.3362069496974075e-06
290,5.594552703702689e-06
291,5.344236162483042e-06
292,5.1046274940631796e-06
293,5.108220286026376e-06
294,5.111815606692791e-06
295,5.115413457842226e-06
296,5.119013841255644e-06
297,1.4727696196224476e-05
298,1.5448446326032328e-05
299,1.4749854585392296e-05
300,1.408149621186065e-05
301,1.4091406307161553e-05
302,1.4101323376764203e-05
303,1.4111247425576724e-05
304,1.4121178458510624e-05
305,9.75254392927362e-06
306,1.0237778325090473e-05
307,9.767213452864943e-06
308,9.317379261846808e-06
309,9.323934826740876e-06
310,9.330495003986646e-06
311,9.337059796829208e-06
312,9.343629208515951e-06
313,1.0772033228085728e-05
314,1.1308730277822991e-05
315,1.0788239507768474e-05
316,1.0290712612197986e-05
317,1.0297954559464123e-05
318,1.0305201603098402e-05
319,1.0312453746687175e-05
320,1.031971099381941e-05
321,1.2973476012495406e-05
322,1.3637629331102676e-05
323,1.2992982899359493e-05
324,1.237761543765131e-05
325,1.2386320576035388e-05
326,1.2395031836640313e-05
327,1.2403749223771641e-05
328,1.2412472741737958e-05
329,6.426727154097669e-06
330,6.758361883345348e-06
331,6.436390425274538e-06
332,6.129167042176206e-06
333,6.133477691579679e-06
334,6.137791372648627e-06
335,6.142108087515201e-06
336,6.146427838313059e-06
337,8.954809664639312e-06
338,9.411194978122852e-06
339,8.96828259435761e-06
340,8.545390942740557e-06
341,8.551404939121312e-06
342,8.55742316794071e-06
343,8.563445632177353e-06
344,8.569472334811929e-06
345,6.74140619835536e-06
346,7.087777952664458e-06
347,6.7515489338931285e-06
348,6.430650043578924e-06
349,6.4351757339755285e-06
350,6.439704609390935e-06
351,6.444236672066719e-06
352,6.448771924245888e-06
353,9.15994356472426e-06
354,9.633964560767554e-06
355,9.173725345619356e-06
356,8.734630948630224e-06
357,8.740778230462983e-06
358,8.746929838608238e-06
359,8.753085776110746e-06
360,8.759246046017392e-06
361,1.0557023000677283e-05
362,1.1106763223010704e-05
363,1.0572907536405417e-05
364,1.006374191316705e-05
365,1.0070824958764996e-05
366,1.007791298948965e-05
367,1.0085006008849659e-05
368,1.0092104020355915e-05
369,1.310028874217209e-05
370,1.3785581625901066e-05
371,1.3120001909372252e-05
372,1.2485353282686566e-05
373,1.249414162332409e-05
374,1.2502936149927136e-05
375,1.2511736866849882e-05
376,1.2520543778449412e-05
377,1.1188843302817316e-05
378,1.1778306184871919e-05
379,1.1205680532351099e-05
380,1.0659866571132124e-05
381,1.0667370147339797e-05
382,1.0674879005326046e-05
383,1.068239314880864e-05
384,1.0689912581507971e-05
385,9.490856734060982e-06
386,9.995836723327265e-06
387,9.505137811638886e-06
388,9.037656251007216e-06
389,9.044017470051595e-06
390,9.050383166444946e-06
391,9.056753343338743e-06
392,9.063128003886387e-06
393,8.604323218349442e-06
394,9.071332095281701e-06
395,8.617265167523685e-06
396,8.185137602321983e-06
397,8.190896324675217e-06
398,8.196659098592709e-06
399,8.202425926924973e-06
400,8.208196812524443e-06
401,1.5220131039726008e-05
402,1.6045045976661232e-05
403,1.5243030432774523e-05
404,1.4479707780206561e-05
405,1.4489898180474582e-05
406,1.4500095752348145e-05
407,1.4510300500874154e-05
408,1.4520512431103103e-05
409,1.065937377676556e-05
410,1.12456092465924e-05
411,1.0675407615717665e-05
412,1.0133140833153825e-05
413,1.0140270492011676e-05
414,1.0147405167233224e-05
415,1.0154544862347844e-05
416,1.016168958088749e-05
417,9.003580004756884e-06
418,9.502649480275516e-06
419,9.01712301378992e-06
420,8.555579184457915e-06
421,8.561598785608951e-06
422,8.567622622041612e-06
423,8.573650696735742e-06
424,8.579683012673285e-06
425,8.940058931478523e-06
426,9.43886263980417e-06
427,8.95350674022707e-06
428,8.492289678776791e-06
429,8.49826491479385e-06
430,8.504244354994135e-06
431,8.51022800233565e-06
432,8.51621585977854e-06
433,7.236810292961579e-06
434,7.644630642448709e-06
435,7.2476950729677445e-06
436,6.870707460268648e-06
437,6.875541278637304e-06
438,6.880378497767729e-06
439,6.885219120052447e-06
440,6.890063147885698e-06
441,8.821354512472781e-06
442,9.326361790494378e-06
443,8.834618676627853e-06
444,8.367996600630137e-06
445,8.373881972217918e-06
446,8.379771483065053e-06
447,8.385665136082766e-06
448,8.391562934184178e-06
449,9.086591865959325e-06
450,9.604638471005791e-06
451,9.100260120665914e-06
452,8.621537586688404e-06
453,8.627603776041808e-06
454,8.633674233582287e-06
455,8.639748962312943e-06
456,8.645827965238914e-06
457,1.0734561292448695e-05
458,1.1357432159000873e-05
459,1.0750702571964485e-05
460,1.0175404329664486e-05
461,1.0182561046496779e-05
462,1.0189722796846354e-05
463,1.0196889584253385e-05
464,1.0204061412260503e-05
465,6.544853784825854e-06
466,6.9211543330673266e-06
467,6.554700691924062e-06
468,6.207051308384877e-06
469,6.211419586401605e-06
470,6.215790938621041e-06
471,6.2201653672067265e-06
472,6.224542874323612e-06
473,1.4968138508600693e-05
474,1.5834351817093295e-05
475,1.4990658671262324e-05
476,1.4190551325685671e-05
477,1.4200538180747622e-05
478,1.4210532064138029e-05
479,1.422053298080306e-05
480,1.4230540935692375e-05
481,1.3963501328662245e-05
482,1.4774747170173842e-05
483,1.3984512273987541e-05
484,1.3235267394591486e-05
485,1.32445830392406e-05
486,1.3253905240620465e-05
487,1.3263234003345897e-05
488,1.3272569332034919e-05
489,5.619549340960795e-06
490,5.948726559769669e-06
491,5.628004833802119e-06
492,5.324061411998058e-06
493,5.327808622122944e-06
494,5.331558469615764e-06
495,5.335310956332728e-06
496,5.339066084131387e-06
497,1.0159684992605044e-05
498,1.0762247895372586e-05
499,1.0174968774346308e-05
500,9.618809242729615e-06
501,9.625577763728389e-06
502,9.632351047524053e-06
503,9.639129097468073e-06
504,9.64591191691409e-06
505,7.07590602862789e-06
506,7.505490649947927e-06
507,7.086544434684966e-06
508,6.690338285868499e-06
509,6.695043147661601e-06
510,6.699751318043181e-06
511,6.7044627993398925e-06
512,6.709177593880039e-06
513,1.5907444067469284e-05
514,1.6859218382431136e-05
515,1.593137856304116e-05
516,1.505315050420938e-05
517,1.5063744955264066e-05
518,1.5074346862611699e-05
519,1.5084956231499961e-05
520,1.5095573067180017e-05
521,8.495487357585158e-06
522,9.01007102508611e-06
523,8.50826734400591e-06
524,8.033636472827404e-06
525,8.039289427355299e-06
526,8.04494635961329e-06
527,8.05060727240034e-06
528,8.05627216851728e-06
529,1.4182304702356038e-05
530,1.5042815912812154e-05
531,1.4203643255550018e-05
532,1.3409991349435916e-05
533,1.341942920573267e-05
534,1.3428873704236119e-05
535,1.343832484962091e-05
536,1.3447782646564905e-05
537,1.3820827234189091e-05
538,1.4664067996934532e-05
539,1.3841622810715605e-05
540,1.3064045433795417e-05
541,1.3073240239857125e-05
542,1.3082441517371493e-05
543,1.3091649270893225e-05
544,1.3100863504980124e-05
545,1.0062749139503579e-05
546,1.068506451263365e-05
547,1.0077886363435423e-05
548,9.504294774232546e-06
549,9.510982368958534e-06
550,9.517674669293755e-06
551,9.52437167854923e-06
552,9.531073400038232e-06
553,1.4373294847587888e-05
554,1.5277878594910814e-05
555,1.4394907440770736e-05
556,1.356165911649896e-05
557,1.3571197436207704e-05
558,1.358074246441038e-05
559,1.3590294205825037e-05
560,1.3599852665173082e-05
561,1.1572445832182026e-05
562,1.2293217467626024e-05
563,1.15898579691886e-05
564,1.0925687961059478e-05
565,1.0933377545673185e-05
566,1.0941072542217397e-05
567,1.0948772954501043e-05
568,1.0956478786335636e-05
569,9.383934377840217e-06
570,9.977920839108413e-06
571,9.39804858319652e-06
572,8.851022602630075e-06
573,8.857249638836246e-06
574,8.86348105596403e-06
575,8.869716857095508e-06
576,8.875957045314899e-06
577,1.3290125548710808e-05
578,1.4135566708281047e-05
579,1.331011600539332e-05
580,1.2531659410679852e-05
581,1.2540476401938044e-05
582,1.2549299596553359e-05
583,1.2558128998890223e-05
584,1.2566964613316081e-05
585,1.1305881913205959e-05
586,1.202657304359433e-05
587,1.1322890626691835e-05
588,1.0659353384215835e-05
589,1.0666854415277545e-05
590,1.0674360724789418e-05
591,1.0681872316465909e-05
592,1.0689389194023967e-05
593,9.860794028774882e-06
594,1.0497595310966058e-05
595,9.875625015414132e-06
596,9.289610109172207e-06
597,9.296145495099969e-06
598,9.30268547873112e-06
599,9.309230063300144e-06
600,9.315779252043782e-06
601,1.0439933903087673e-05
602,1.1119270597063694e-05
603,1.0455635164522792e-05
604,9.830659908198562e-06
605,9.83757556834634e-06
606,9.844496093466006e-06
607,9.851421486979935e-06
608,9.858351752312768e-06
609,1.303802642878477e-05
610,1.3891042451731613e-05
611,1.3057635715612546e-05
612,1.2273046613132785e-05
613,1.2281680722418785e-05
614,1.2290320905740787e-05
615,1.2298967167371722e-05
616,1.2307619511587538e-05
617,1.7958366861902073e-05
618,1.9140904708717596e-05
619,1.7985376010033122e-05
620,1.6897976408017655e-05
621,1.6909863998541484e-05
622,1.692175995174814e-05
623,1.6933664273520408e-05
624,1.6945576969745202e-05
625,1.3192586984280243e-05
626,1.4068226557133198e-05
627,1.3212427234498911e-05
628,1.2407491543680457e-05
629,1.2416219532167931e-05
630,1.2424953660239426e-05
631,1.2433693932213615e-05
632,1.2442440352412216e-05
633,1.804627976053121e-05
634,1.9250965395855583e-05
635,1.8073419764572407e-05
636,1.696626607285987e-05
637,1.6978201064278066e-05
638,1.699014445127357e-05
639,1.7002096239752164e-05
640,1.7014056435623546e-05
641,1.1430232710864414e-05
642,1.219894192467788e-05
643,1.1447422031822416e-05
644,1.0741164100118635e-05
645,1.0748719665747735e-05
646,1.0756280546066863e-05
647,1.0763846744814345e-05
648,1.0771418265731274e-05
649,2.3933279505579644e-05
650,2.5544900149286992e-05
651,2.3969277918338476e-05
652,2.248867135800531e-05
653,2.2504493413341757e-05
654,2.2520326600140627e-05
655,2.253617092623279e-05
656,2.2552026399455047e-05
657,2.1584927405311904e-05
658,2.3049460699275985e-05
659,2.161739178292432e-05
660,2.0272342151810392e-05
661,2.0286604025047287e-05
662,2.0300875931505635e-05
663,2.0315157878243547e-05
664,2.032944987232408e-05
665,6.877519183095317e-06
666,7.349373975643448e-06
667,6.887861239925909e-06
668,6.454707489144073e-06
669,6.4592475477813165e-06
670,6.463790799746684e-06
671,6.468337247286314e-06
672,6.472886892647778e-06
673,9.677862299029212e-06
674,1.0342870276543843e-05
675,9.692417952013307e-06
676,9.081996248862486e-06
677,9.088385482536662e-06
678,9.094779211030526e-06
679,9.101177437506148e-06
680,9.107580165127804e-06
681,5.963898679669143e-06
682,6.377557101916151e-06
683,5.97286727651854e-06
684,5.593317966758695e-06
685,5.597252333082188e-06
686,5.601189466842038e-06
687,5.605129369984891e-06
688,5.6090720444587e-06
689,7.413409778400563e-06
690,7.930385091891284e-06
691,7.424558395974023e-06
692,6.950324970241611e-06
693,6.9552139680552915e-06
694,6.960106404864023e-06
695,6.965002283086813e-06
696,6.969901605144395e-06
697,6.329538611994138e-06
698,6.774264916843711e-06
699,6.339056625223339e-06
700,5.931236221099589e-06
701,5.93540807578334e-06
702,5.939582864807795e-06
703,5.943760590236911e-06
704,5.947941254135997e-06
705,5.585393299101011e-06
706,5.980643659259172e-06
707,5.593791867697614e-06
708,5.231458873338239e-06
709,5.235138319397403e-06
710,5.2388203533106825e-06
711,5.242504976898158e-06
712,5.246192191981225e-06
713,8.016542413721085e-06
714,8.586775438579449e-06
715,8.028596904738495e-06
716,7.505978793686758e-06
717,7.511258114662883e-06
718,7.516541148815028e-06
719,7.521827898754793e-06
720,7.527118367095614e-06
721,7.78265908859823e-06
722,8.337266780121125e-06
723,7.794363852528954e-06
724,7.28611101251203e-06
725,7.291236608090897e-06
726,7.296365809370767e-06
727,7.301498618888246e-06
728,7.306635039181505e-06
729,8.98197289527533e-06
730,9.6261353237077e-06
731,8.995481013197927e-06
732,8.405333482387595e-06
733,8.411246255804122e-06
734,8.417163188555331e-06
735,8.423084283567054e-06
736,8.429009543767239e-06
737,7.051572563017635e-06
738,7.562196626934026e-06
739,7.0621757825619966e-06
740,6.594581101143212e-06
741,6.599219276942392e-06
742,6.603860714894536e-06
743,6.6085054172940805e-06
744,6.613153386436907e-06
745,1.7110572081954136e-05
746,1.8349253768593575e-05
747,1.713630695306583e-05
748,1.6001996502334664e-05
749,1.6013254149629856e-05
750,1.602451971672367e-05
751,1.6035793209187743e-05
752,1.604707463259734e-05
753,2.3821794110468377e-05
754,2.5556414082879985e-05
755,2.3857622383864215e-05
756,2.2269604433447754e-05
757,2.2285271218927563e-05
758,2.230094902582867e-05
759,2.2316637861904258e-05
760,2.2332337734912894e-05
761,1.5325602772894606e-05
762,1.6446442994619e-05
763,1.5348654194030303e-05
764,1.4322760648386454e-05
765,1.4332837487355159e-05
766,1.4342921415824901e-05
767,1.4353012438783413e-05
768,1.436311056122176e-05
769,9.025705562946383e-06
770,9.696873970906491e-06
771,9.039274829514617e-06
772,8.425458777880955e-06
773,8.43138355332191e-06
774,8.437312495024761e-06
775,8.44324560591916e-06
776,8.449182888936786e-06
777,7.415683511612058e-06
778,7.968881020931723e-06
779,7.426833461321595e-06
780,6.920989001916639e-06
781,6.925856391170235e-06
782,6.930727203534907e-06
783,6.935601441417936e-06
784,6.940479107228466e-06
785,6.905832543340671e-06
786,7.425452669453492e-06
787,6.916214492945386e-06
788,6.4412789105183685e-06
789,6.445808273631648e-06
790,6.450340821671093e-06
791,6.454876556876251e-06
792,6.459415481488244e-06
793,5.546655640016645e-06
794,5.965221936467482e-06
795,5.55499523525434e-06
796,5.1724810688737166e-06
797,5.176118696390139e-06
798,5.17975888211123e-06
799,5.183401627836113e-06
800,5.187046935365124e-06
801,5.671019694933291e-06
802,6.10120800460563e-06
803,5.679546375817904e-06
804,5.286516633027116e-06
805,5.290234504390841e-06
806,5.2939549904241315e-06
807,5.297678092965817e-06
808,5.301403813856029e-06
809,5.963364973589079e-06
810,6.419696140918557e-06
811,5.972329885565424e-06
812,5.555603430602589e-06
813,5.559509926963224e-06
814,5.563419170213393e-06
815,5.567331162284604e-06
816,5.571245905109636e-06
817,5.795247956546126e-06
818,6.241035410640765e-06
819,5.803960209969759e-06
820,5.396974171148905e-06
821,5.400769160977258e-06
822,5.404566819313779e-06
823,5.408367148034966e-06
824,5.412170149018463e-06
825,7.502238427168225e-06
826,8.08050469160772e-06
827,7.51351856684061e-06
828,6.985642733241853e-06
829,6.990555615144622e-06
830,6.995471952168199e-06
831,7.000391746742461e-06
832,7.005315001299078e-06
833,7.088801448331983e-06
834,7.639047918217904e-06
835,7.099459163477833e-06
836,6.597348514655474e-06
837,6.6019879469080724e-06
838,6.6066306417121566e-06
839,6.6112766013620395e-06
840,6.615925828153603e-06
841,1.6241568916705723e-05
842,1.7502278459636798e-05
843,1.6265993107714324e-05
844,1.511557554153453e-05
845,1.5126207871197476e-05
846,1.5136847679551532e-05
847,1.5147494971857201e-05
848,1.5158149753378475e-05
849,1.1296674359966357e-05
850,1.2178028920303976e-05
851,1.131366267569401e-05
852,1.0509633493203752e-05
853,1.051702612435033e-05
854,1.0524423955527919e-05
855,1.0531826990394147e-05
856,1.0539235232609323e-05
857,1.053586358071307e-05
858,1.1368510346574674e-05
859,1.0551702238480535e-05
860,9.79263606474283e-06
861,9.799521782933367e-06
862,9.806412342787587e-06
863,9.813307747709768e-06
864,9.82020800110661e-06
865,6.402858198200904e-06
866,6.909907175386014e-06
867,6.412485166945331e-06
868,5.950297296667009e-06
869,5.954481955731596e-06
870,5.958669557719204e-06
871,5.962860104699523e-06
872,5.967053598743641e-06
873,5.67621907173614e-06
874,6.1286800277818656e-06
875,5.6847529930847815e-06
876,5.272473225500376e-06
877,5.276180952768311e-06
878,5.279891287383552e-06
879,5.283604231179619e-06
880,5.287319785991364e-06
881,8.718664711325047e-06
882,9.415007194519305e-06
883,8.731774746902422e-06
884,8.097342634852713e-06
885,8.103037781264068e-06
886,8.108736933240043e-06
887,8.11444009359791e-06
888,8.120147265156824e-06
889,6.114225716286571e-06
890,6.606993792526386e-06
891,6.123417887963028e-06
892,5.674688538307459e-06
893,5.67867898721514e-06
894,5.6826722421961226e-06
895,5.686668305223606e-06
896,5.6906671782722e-06
897,1.2489806304538233e-05
898,1.34836516705167e-05
899,1.250859925582626e-05
900,1.160293741938118e-05
901,1.1611103908284506e-05
902,1.1619276144936307e-05
903,1.1627454133381937e-05
904,1.1635637877669516e-05
905,2.0763645867907687e-05
906,2.2441060845227806e-05
907,2.0794873240529045e-05
908,1.9267584240564216e-05
909,1.9281138432481255e-05
910,1.929470215919879e-05
911,1.9308275427424058e-05
912,1.9321858243868748e-05
913,1.1626427298969511e-05
914,1.2569670654952433e-05
915,1.1643913750223305e-05
916,1.0785298725772892e-05
917,1.0792886303587508e-05
918,1.0800479219289939e-05
919,1.0808077476635408e-05
920,1.0815681079381656e-05
921,6.936556701243955e-06
922,7.508308932820368e-06
923,6.946984153038979e-06
924,6.427004610708239e-06
925,6.431523618530149e-06
926,6.436045803773167e-06
927,6.440571168671396e-06
928,6.44509971546053e-06
929,3.077057140792311e-05
930,3.326186761540182e-05
931,3.0816877212897805e-05
932,2.8548855009436385e-05
933,2.8568951580577815e-05
934,2.85890622980178e-05
935,2.860918717171358e-05
936,2.862932621162935e-05
937,3.853911341242913e-05
938,4.1676137310823795e-05
939,3.859710876572438e-05
940,3.5742105841272715e-05
941,3.576726551004273e-05
942,3.579244288863282e-05
943,3.5817637989508546e-05
944,3.584285082514325e-05
945,5.2441427476990005e-05
946,5.673146749031129e-05
947,5.252034284544231e-05
948,4.8617105632255823e-05
949,4.865132799980714e-05
950,4.868557445586417e-05
951,4.8719845017380314e-05
952,4.8754139701321726e-05
953,1.4629372356173401e-05
954,1.5854721357661095e-05
955,1.4651368226877979e-05
956,1.3538042107441186e-05
957,1.3547562997974327e-05
958,1.355709058416751e-05
959,1.3566624870729352e-05
960,1.3576165862371941e-05
961,1.0619080670209241e-05
962,1.150554860906141e-05
963,1.0635053505401657e-05
964,9.829470988977132e-06
965,9.836386805514507e-06
966,9.843307487832316e-06
967,9.850233039353899e-06
968,9.857163463505084e-06
969,1.470685452048093e-05
970,1.595196058588091e-05
971,1.4728966031062929e-05
972,1.3598423414255655e-05
973,1.360798637307734e-05
974,1.361755605686509e-05
975,1.362713247034799e-05
976,1.3636715618258456e-05
977,6.672816595615966e-06
978,7.240340893497514e-06
979,6.682849343401318e-06
980,6.1676888347415504e-06
981,6.172026325786564e-06
982,6.17636686719819e-06
983,6.180710461121634e-06
984,6.185057109703587e-06
985,7.523876633786468e-06
986,8.166473949824571e-06
987,7.535189359954445e-06
988,6.95203397613707e-06
989,6.9569232458359815e-06
990,6.961815954066948e-06
991,6.9667121032482045e-06
992,6.971611695799685e-06
993,7.76619261476831e-06
994,8.435850378379121e-06
995,7.777866944037248e-06
996,7.170513785738059e-06
997,7.175555446688255e-06
998,7.180600652455903e-06
999,7.1856494055334044e-06
1000,7.190701708414824e-06
1001,1.4575453614431033e-05
1002,1.5815942713868913e-05
1003,1.4597383275488437e-05
1004,1.3471409736806694e-05
1005,1.3480890628374122e-05
1006,1.3490378192301316e-05
1007,1.3499872433283972e-05
1008,1.3509373356020996e-05
1009,1.6082428751330364e-05
1010,1.7458998199827017e-05
1011,1.610662474179493e-05
1012,1.4857572646233585e-05
1013,1.4868028627419485e-05
1014,1.4878491966867632e-05
1015,1.4888962669756153e-05
1016,1.4899440741266824e-05
1017,1.6019072009482097e-05
1018,1.739592808929778e-05
1019,1.604317355557489e-05
1020,1.4794185547483618e-05
1021,1.4804597324177194e-05
1022,1.4815016428309535e-05
1023,1.4825442865037222e-05
1024,1.4835876639520501e-05
1025,1.7454774694768905e-05
1026,1.8963741989572036e-05
1027,1.7481035055809903e-05
1028,1.6112700941257433e-05
1029,1.6124040069932026e-05
1030,1.6135387178259746e-05
1031,1.6146742271855913e-05
1032,1.6158105356339762e-05
1033,2.3512243977080917e-05
1034,2.5547758984103662e-05
1035,2.354762354083894e-05
1036,2.1701983914224795e-05
1037,2.1717259152900005e-05
1038,2.1732545143027468e-05
1039,2.174784189217437e-05
1040,2.1763149407913126e-05
1041,2.3045213285236373e-05
